time_Gyr,particle_0_kinetic_energy_J,particle_0_potential_energy_J,particle_0_ang_mom_kg_m2_s,particle_0_x_kpc,particle_0_y_kpc,particle_0_z_kpc,particle_0_v_x_kms,particle_0_v_y_kms,particle_0_v_z_kms,particle_1_kinetic_energy_J,particle_1_potential_energy_J,particle_1_ang_mom_kg_m2_s,particle_1_x_kpc,particle_1_y_kpc,particle_1_z_kpc,particle_1_v_x_kms,particle_1_v_y_kms,particle_1_v_z_kms,particle_2_kinetic_energy_J,particle_2_potential_energy_J,particle_2_ang_mom_kg_m2_s,particle_2_x_kpc,particle_2_y_kpc,particle_2_z_kpc,particle_2_v_x_kms,particle_2_v_y_kms,particle_2_v_z_kms,particle_3_kinetic_energy_J,particle_3_potential_energy_J,particle_3_ang_mom_kg_m2_s,particle_3_x_kpc,particle_3_y_kpc,particle_3_z_kpc,particle_3_v_x_kms,particle_3_v_y_kms,particle_3_v_z_kms,particle_4_kinetic_energy_J,particle_4_potential_energy_J,particle_4_ang_mom_kg_m2_s,particle_4_x_kpc,particle_4_y_kpc,particle_4_z_kpc,particle_4_v_x_kms,particle_4_v_y_kms,particle_4_v_z_kms
10.56417888902691,1268.471183323884,-9628.44595301891,2.447126262321266,-0.28570731238085195,0.024787202723146908,0.15991228517732325,-3.765079395904049,-13.781047041179276,-1.5176837772346061,433.9276023740719,-3052.624906320007,5.449510809896824,-0.934945599959072,-2.966100232412994,-0.5993284622434094,-5.352843269008709,-6.453727161194073,-0.54957396559376,419.9278093265842,-3772.5060516408716,8.208760423143628,1.1430072675164042,2.0344775973186047,0.5531620661579361,3.1112617283056756,-7.6579735607663215,-0.05570764987924068,1649.2857958542245,-5052.702732652463,12.667051925371078,-1.1217490168438786,0.7532829281324478,-0.8027489683990396,5.216664311450739,2.853601341060118,-15.264442771617787,978.8297771755936,-4852.478806767236,10.158606373821696,-1.6547059932416692,0.21904537949691125,-0.04325726957540337,5.710143363663869,7.978533953065017,7.93759102049912
10.567942401278078,1267.217944314225,-9590.603794108714,2.4888081542947504,-0.2959218625915708,-0.028828302323431265,0.15243343348040633,-1.542573178331431,-14.078473692370489,-2.3684537072932548,411.1647658129336,-3030.204208436376,5.437806225817905,-0.9553992592054475,-2.990510518238915,-0.6013627305955281,-5.2752230591239595,-6.230269072513079,-0.5074661813603679,442.99518433789893,-3795.962941221723,8.205186095225017,1.154635112089099,2.0044073515380783,0.5527968051556017,2.9307624338850236,-7.9670333296421205,-0.1340881276453859,1598.0186880263282,-4993.20702209379,12.607036813172673,-1.1009511776184986,0.7638513662017516,-0.8607872675235646,5.590243738919081,2.637937333381616,-14.893236362337507,1017.5400390315585,-4878.233274310374,10.186606273074418,-1.6316541691012054,0.2496462719513384,-0.012643552987348424,6.267973265648381,7.922205899308156,7.969812468006593
10.571705913529245,1212.5411538617768,-9416.825676765064,2.4738292890529747,-0.2982087734848165,-0.08240492909649211,0.14249724317917897,0.35425570578667626,-13.760845234515333,-2.794558362984847,389.35591866619563,-3008.257739188537,5.425964395902609,-0.9755542800991591,-3.0140668473253345,-0.603236632255431,-5.197665743950407,-6.009996836001737,-0.4662447274773637,467.18938146944424,-3819.336879160335,8.199843854252581,1.1655606733473989,1.9731549572643734,0.5521289169054994,2.746343473013493,-8.27223785664915,-0.21295787211262704,1546.2583842090667,-4932.801463653472,12.545160407770735,-1.0787344340807417,0.7735839303999034,-0.9173572923954151,5.9539509242551265,2.4192671792580978,-14.501502705131651,1058.7091238037813,-4906.256814583942,10.22248861346752,-1.6064722488272833,0.2800257957250654,0.01808540435780814,6.816977242091027,7.863507052835933,7.997472061609024
10.575469425780412,1167.2215308398959,-9216.010402946342,2.4691479991311827,-0.2940834958429259,-0.13445345917838336,0.1309596552390214,1.7893081363529397,-13.284448877841115,-3.2005669306169366,368.45386521604263,-2986.858312168822,5.414090234363925,-0.9954109294259849,-3.0367809361001092,-0.6049534306082953,-5.120184160455864,-5.792626800850794,-0.4258326532242872,492.4300775380535,-3842.766403071622,8.192972737714735,1.1757701544945258,1.940736820947513,0.5511566530478449,2.5586751302817023,-8.572772557371906,-0.29224682711149047,1495.9286084681228,-4873.318917743896,12.487350739713131,-1.0551389520671899,0.7824701804434785,-0.9724001051618186,6.306659505574215,2.1981782242201877,-14.099671193469668,1101.4187041867456,-4936.320807113314,10.262809704219823,-1.5792001142154535,0.3101711120068706,0.04890662791944739,7.354083890437133,7.8005077362211805,8.017755550308483
10.579232938031579,1202.6207840124625,-9178.307355314131,2.5575694381268748,-0.2849016021414212,-0.1852135166166073,0.11724599106082356,2.9817586982893034,-13.091333116711413,-3.9252842792808655,348.42503050109053,-2966.1747228455997,5.402332670745638,-1.0149696224768017,-3.0586636024335943,-0.6065161141605371,-5.042842637426485,-5.577975712236642,-0.3861640776810228,518.7329804305924,-3866.7720543944156,8.18507873657372,1.1852516293999664,1.907170324528812,0.5498778017624426,2.368059150842455,-8.868945134497714,-0.3722658706583839,1448.791629958297,-4817.553714127702,12.438459831944531,-1.0302144852261979,0.7905042599353101,-1.0258997911481995,6.6445138560504144,1.9764649873512823,-13.69966800292778,1144.6834230675809,-4968.191474065301,10.30218958981933,-1.5498809888040026,0.3400576748668738,0.07978219439620667,7.880628187351933,7.729054410576844,8.025709556885678
10.582996450282746,1277.517347670596,-9279.093787349197,2.703904475978524,-0.27106085975551364,-0.2352743620961451,0.10042466202990838,4.210124491711929,-12.921126550778451,-4.815362003832964,329.2473932866657,-2946.3179114699647,5.39083682408251,-1.0342310817013862,-3.079725175428275,-0.6079274705932903,-4.965736451021107,-5.365972852954253,-0.34720052956385955,546.242932249604,-3892.0075365399257,8.176861200951157,1.1939932599774015,1.872469312239088,0.5482881384207006,2.1742395387905216,-9.162286139382317,-0.4537500139285897,1405.5114171862701,-4767.454888773228,12.399346560104767,-1.004027460414569,0.7976873071935143,-1.0778780124836842,6.962705922179064,1.7559675216058794,-13.309092498926214,1187.86969606716,-5001.419646306097,10.335580205724138,-1.518545168738357,0.36964297347206654,0.11065457543788572,8.401992447541408,7.643965748117535,8.016100344513333
10.586759962533915,1299.2716550579105,-9315.503447597419,2.8181972737633227,-0.25221907994963594,-0.28372422646824214,0.08059889960304169,5.580382092210143,-12.254240161509138,-5.486438546397522,310.90617503124105,-2927.2703190841175,5.379713028524972,-1.0531964138064338,-3.0999758895205747,-0.6091901976911996,-4.888969991457024,-5.156639750125655,-0.3089337684243706,575.2161667709961,-3918.998623162362,8.169033438765222,1.2019811548710448,1.836640169176545,0.5463800627352416,1.9764053765851788,-9.455140911786396,-0.5377182949877383,1365.7190672753925,-4723.175298661996,12.367786114363017,-0.9766588779285345,0.8040264889969467,-1.1283738384495599,7.258471152533668,1.537978263909707,-12.929390365907356,1231.0172012988414,-5035.816976983814,10.36045313647882,-1.4851975373400954,0.39886599168211284,0.14144918223046452,8.92599928819881,7.540807406819808,7.985296745265935
10.590523474785082,1265.2211368616818,-9220.551550667848,2.8984273862567953,-0.22782410917255205,-0.3284800226708399,0.05873913218645762,7.095656183808742,-11.001626423531588,-5.872265303241341,293.38829321903694,-2908.892777727703,5.369018712862927,-1.0718671001198596,-3.119426149301723,-0.6103070125778691,-4.8126335280213555,-4.950043291935945,-0.27138208356047255,605.9478464726939,-3947.974377242876,8.162085900189545,1.2091976403985474,1.799680252374954,0.5441421287957595,1.7734022210893394,-9.749855246501626,-0.6251499263067143,1328.6263991237986,-4683.634246504136,12.341141908871908,-0.9481930824463687,0.8095324234261289,-1.1774232064656698,7.532836301223079,1.3229981318941266,-12.557488551398293,1274.8238277799112,-5071.808161567987,10.377295485439165,-1.4498121936690842,0.42765169915728635,0.17208174573998847,9.460822113742482,7.416731714331845,7.931899921518582
10.594286987036249,1233.4761745657192,-9087.226686499109,2.9933173405892406,-0.19746791421548665,-0.3676683165274603,0.035611759945881116,8.677934721720131,-9.361272037696924,-6.145107393129178,276.67703514895925,-2891.1267115573773,5.358762645409607,-1.0902449074925875,-3.138086582632483,-0.6112807262425374,-4.736785153998114,-4.746232604816516,-0.2345759598413424,638.6839914353309,-3979.023944277754,8.15611312239456,1.2156204863321742,1.7615793763200938,0.5415599199286023,1.5640168576048512,-10.048002583889813,-0.7166093541556724,1293.5340095540735,-4647.482627707888,12.31802032945653,-0.9187048654238158,0.8142158749758902,-1.2250468522713647,7.789738629695274,1.110602287271903,-12.188561058287608,1320.2603552181188,-5110.866584907716,10.388091053261594,-1.41233478415054,0.45591584415283964,0.2024648586758331,10.013071988617694,7.269794745422705,7.855678019798797
10.598050499287417,1228.5495746177085,-8972.928341357276,3.1101965497492112,-0.1612273654251413,-0.4001307433181926,0.011544087744954714,10.153265684631078,-7.50675245357786,-6.360861022303693,260.74887923620236,-2874.1266428008275,5.348925419464138,-1.108331748616881,-3.1559678677867646,-0.6121142552342669,-4.661442557723028,-4.545184757855761,-0.1985397630625219,673.585122911018,-4012.298061037495,8.150841274920861,1.221222953294416,1.72232312961303,0.5386180386507602,1.3471194705525298,-10.35020532456267,-0.8120417773496964,1260.0050217632515,-4613.874684583539,12.298163152725598,-0.888253191409103,0.8180845585291372,-1.2712479973658333,8.033464804594345,0.8996309385383622,-11.818333189092698,1368.0679526652586,-5154.9191874037115,10.394242809201277,-1.372691426466074,0.48356649081203795,0.23250899110867085,10.586285312939593,7.09794763112994,7.755759934707193
