time_Gyr,particle_0_kinetic_energy_J,particle_0_potential_energy_J,particle_0_ang_mom_kg_m2_s,particle_0_x_kpc,particle_0_y_kpc,particle_0_z_kpc,particle_0_v_x_kms,particle_0_v_y_kms,particle_0_v_z_kms,particle_1_kinetic_energy_J,particle_1_potential_energy_J,particle_1_ang_mom_kg_m2_s,particle_1_x_kpc,particle_1_y_kpc,particle_1_z_kpc,particle_1_v_x_kms,particle_1_v_y_kms,particle_1_v_z_kms,particle_2_kinetic_energy_J,particle_2_potential_energy_J,particle_2_ang_mom_kg_m2_s,particle_2_x_kpc,particle_2_y_kpc,particle_2_z_kpc,particle_2_v_x_kms,particle_2_v_y_kms,particle_2_v_z_kms,particle_3_kinetic_energy_J,particle_3_potential_energy_J,particle_3_ang_mom_kg_m2_s,particle_3_x_kpc,particle_3_y_kpc,particle_3_z_kpc,particle_3_v_x_kms,particle_3_v_y_kms,particle_3_v_z_kms,particle_4_kinetic_energy_J,particle_4_potential_energy_J,particle_4_ang_mom_kg_m2_s,particle_4_x_kpc,particle_4_y_kpc,particle_4_z_kpc,particle_4_v_x_kms,particle_4_v_y_kms,particle_4_v_z_kms
0.0,1608.100931130179,-10522.097059521693,1.5342835148222007,-0.15391449936824853,-0.0006404050794477238,0.09683893554286246,5.647380110828353,-12.27395326248903,8.89470103794046,1611.299716495228,-10785.860185312697,1.282179486045247,-0.14499674243538185,0.04484204267072376,0.0035968884707031404,3.5396152892007158,10.498164281345906,11.808416103569568,1607.0960034723487,-10517.802462873788,1.538497552144895,0.15010925770756897,0.028876876760753848,-0.099518276861967,0.6760038760107274,-15.761012764412026,-3.5536626470905173,1490.6125056638002,-10157.790614238898,1.840228784949009,-0.17416067626985304,-0.11527171725875966,-0.0877527205071922,9.505358454963908,-6.276144695336864,-10.620726907623999,1618.7429464502752,-10744.14904761011,1.3223842998082505,-0.013150452302239917,-0.13503884392130067,-0.07742553816704022,-10.995002892611437,6.725447364175475,-9.862474241536539
0.007252266370552242,1449.0936805471808,-10370.320407111618,1.5336498853824592,-0.09911068064475695,-0.08716126626519666,0.1501953336050032,9.130551346287582,-11.056525999635273,5.492931279055745,1397.7516542081898,-10585.199997908108,1.2831095543842987,-0.10275440392488867,0.11259288157132342,0.08546216503456563,7.851094293392127,7.770950476637107,10.266677821591898,1450.1930373434968,-10367.947320907553,1.5384227142638838,0.1403547303048786,-0.08515860703324293,-0.11494735968657376,-3.3063267387445063,-14.988825521298105,-0.6068125485999464,1403.311179974744,-10072.944471977979,1.8398916416410664,-0.09337187642779224,-0.15154987098341882,-0.1570974900854133,12.279461916629522,-3.506313564345005,-8.078193634881602,1411.572103574223,-10548.937091592428,1.3224653285131747,-0.088391716109636,-0.07227298862410728,-0.13724143917791803,-9.2939161132435,10.199459130188725,-6.266972679750316
0.014504532741104484,1127.9646103594587,-10063.38531566702,1.534481680008417,-0.026134114275246624,-0.15892193458222345,0.17749645757014115,10.547688617710076,-8.293845241033072,1.8688575169883792,1008.1308297952551,-10206.540333343006,1.281877119277967,-0.03790191649842076,0.1573960620713013,0.15043102464391533,9.636475666783019,4.310293967842799,7.252272071263109,1125.9929256921473,-10053.59844993612,1.536244488968443,0.10572817203540248,-0.1851345374804193,-0.11019441949470113,-6.030776343139922,-11.96983323502065,1.8884499602126035,1199.8345285191451,-9873.405025287206,1.840210241185934,0.0008962464439372272,-0.1665274973941087,-0.20456137809381453,13.140078013938409,-0.5324257359984559,-4.7205145576137175,1037.5499025257411,-10187.775074224151,1.3273903983742126,-0.14641087017582935,0.006617118834800862,-0.16946534307032,-6.351035314612558,11.073376008442267,-2.4222510658658587
0.021756799111656726,818.555350825239,-9760.139933496414,1.5303320752488223,0.05123895051401294,-0.20830837690919446,0.1798329772392996,10.316073702424474,-5.0232825908993055,-1.238811503347615,680.7448173764731,-9880.791156158653,1.282872399868175,0.033740884627219754,0.17743619284076123,0.1920794134952328,9.682112509932473,1.0935571834233058,3.978278099874093,822.7306586448042,-9749.472768098984,1.536150239179459,0.05572765923651425,-0.2594614572584151,-0.089731981519542,-7.451936507413461,-8.072531539588558,3.6292769589293954,975.7215710808946,-9651.638371569112,1.838830873588531,0.09546307782751604,-0.16077279320726426,-0.22682908827983692,12.360009112364892,2.0841903029575795,-1.2840067056993671,713.9592136687631,-9873.404465521662,1.3350456758441902,-0.18190103333261728,0.08568544412401517,-0.17513724682232243,-3.2189401131774646,10.247515833937578,0.8928137596563599
0.029009065482208968,607.0396312420519,-9540.592156744531,1.528566744594982,0.12302803238945995,-0.2336253512844223,0.16148063948818517,9.041959296649889,-1.8034773089232519,-3.7099237432266765,474.38988298029415,-9677.254882089626,1.278707006716384,0.10150344460287862,0.17530246976014183,0.2097365903405607,8.5901628534219,-1.668918794499211,0.7830059716422549,614.8472380125646,-9537.360448181049,1.5400420824076744,-0.0011150299920877436,-0.30411859500017924,-0.05877600103439739,-7.875779422322472,-3.9693322573204224,4.718049348848379,796.9267966806226,-9463.053361013828,1.836801017554455,0.18007161180291165,-0.1377235123034247,-0.22485268366072297,10.454808265306358,4.131082670105253,1.8169471589943456,510.7656716177687,-9656.499519640101,1.3402853637225867,-0.19494391283622495,0.1548727915632476,-0.15881547844877195,-0.29809179805166947,8.408955593999103,3.508375425721709
0.03626133185276121,508.99240743353755,-9434.970562408374,1.531380100951557,0.1827566192166257,-0.23571608844727426,0.12694713179749573,7.063943224772398,1.239706914685607,-5.602088111305651,399.83050315120676,-9600.81550446742,1.2667351776375004,0.1581026851661922,0.15440787840320205,0.20449917143647656,6.671906780622297,-3.9653389285843286,-2.1952837905888725,518.7001282391423,-9438.182555808871,1.5473720110837414,-0.05825445638489451,-0.31843835517439384,-0.02177617876500734,-7.531952126316262,0.1079875688311753,5.259007910268145,692.5299369033553,-9355.431666108168,1.8399524979995827,0.24781934949222856,-0.10151212152384444,-0.2015719206086124,7.813470246428891,5.633372861861065,4.460745320598769,433.7830789036636,-9562.25798882111,1.3431589126277987,-0.18734907012186836,0.20798376870251953,-0.12545173000920629,2.346052463468369,5.912498605107255,5.488209102082664
0.04351359822331345,519.61268726653,-9431.317951197861,1.5342156687779334,0.22582233046194602,-0.216175986003077,0.08058036072178258,4.548790043803438,4.029310852895493,-6.900780863971841,461.1417081814523,-9649.532219842189,1.2591633654759589,0.19817471339755097,0.11805118981680059,0.17824266509072662,4.133575398246317,-5.838296373698854,-4.884822306370008,529.8803275835468,-9439.361551482225,1.5514548039450438,-0.11036973464697188,-0.3032605918910827,0.01728596201419533,-6.52101038549821,3.9847189377130148,5.274156610908358,660.2360400645937,-9323.08256723068,1.8365888791476488,0.29398946259342107,-0.056277697130791525,-0.16075503145910103,4.636369612709365,6.564157141574437,6.545589715788426,477.23078691269257,-9595.602366198234,1.3438725290162763,-0.16131462299603652,0.2406113329949369,-0.07954591466546601,4.6741750336446275,2.8855727694210027,6.8903624725660615
0.05076586459386569,632.2792547991533,-9528.54688360469,1.5348163294766013,0.2483053174242165,-0.17689103126455616,0.02686709675179058,1.513780923304087,6.563935784731787,-7.583080877331729,655.0616720086978,-9839.443083088958,1.2586087955076757,0.2170372706477407,0.06943687966665338,0.13317573149979905,0.9527412972313839,-7.270624865139946,-7.267543552464651,638.6737022131585,-9527.913820546219,1.5494878813113917,-0.15251385819419677,-0.2603681848922977,0.054625691669658985,-4.843215385764535,7.581282582306246,4.794557181825041,705.2351651755777,-9356.133592630931,1.8363588748833255,0.31524312533997756,-0.006241958494367868,-0.10645472551251987,1.0947122461290193,6.928054408608694,8.096568770058708,634.7128008381173,-9751.166818963367,1.3363514595466743,-0.11937843370594119,0.2486504485093499,-0.025567808776241156,6.63398095505514,-0.7178132808489386,7.6649142872627865
0.058018130964417935,843.9065058680999,-9740.217127310254,1.5339419792249809,0.24634312028186806,-0.12010144330377992,-0.02915177584304835,-2.0428903092991884,8.749461308935897,-7.522491668411064,955.0005934521319,-10142.699966350987,1.2573167010193596,0.20980990982266756,0.012634874453543107,0.07259495870232381,-2.901609923114089,-8.046120559139586,-9.068152186862555,846.2601451947426,-9718.1527195404,1.55154911415616,-0.17962197033371438,-0.19211877180356116,0.08652385789557826,-2.4665274836294477,10.822273449116985,3.8068309161956693,827.0785408887789,-9475.02072626397,1.8448466770325023,0.3092122965245681,0.04433346796567054,-0.04281557731349671,-2.7209342310126603,6.70968476814109,9.063822457775235,895.974422244133,-10009.157100845607,1.3225320344319609,-0.06484593861057014,0.22818129427855494,0.03100103491093303,8.070787681066655,-4.801724686642355,7.588958783794346
0.06527039733497018,1125.0342049621386,-10019.0698055729,1.529852470072819,0.2165286665774837,-0.049681298161350106,-0.08115459551165857,-5.996621599492066,10.23943585835043,-6.50014621594621,1294.7188026558815,-10484.257514750796,1.2494661966855194,0.17147195146094396,-0.0457811653415333,0.0026322668929181325,-7.436277729091842,-7.705851697453482,-9.797392006895262,1123.3594503326904,-9992.929371818504,1.5529181725574899,-0.1864238107217531,-0.10253947570436962,0.10861108411221593,0.6324010782446238,13.332917348985205,2.149022575586149,1002.5534313159001,-9642.84362030377,1.84877943858882,0.274396114040816,0.09053344360061318,0.025115276631180412,-6.667301303070368,5.748207567762001,9.25383362533053,1229.8782543318382,-10326.831309624356,1.3177293559716314,-0.0024698157409699132,0.1765442304568965,0.0827031068932696,8.749026882922278,-9.122286588069999,6.352582038402674
